seq_num,time,pil1mstats2,ssacurrent,pil1M_stats1_total,pil1M_image,pil300KW_stats1_total,pil300KW_image,pil1mstats3
1099,2017-10-30 21:40:51.075011000,7512152.0,0.9057559967041017,5459746.0,167b18f2-1394-4ff4-83ca-be989f14a194,14162114.0,d9670a00-dc18-4c5a-81f0-b2f80b4e9fba,136728086.0
1100,2017-10-30 21:40:56.573329000,7517061.0,0.9051704406738282,5466965.0,87cb7bcc-7082-46f6-a61a-39636cb396d9,14171802.0,086ea9e8-1364-4f61-99ba-2d8ada1e52d6,136842209.0
1101,2017-10-30 21:41:01.981345000,7518750.0,0.9080181121826173,5468858.0,9db09336-b439-4a78-9581-a33667337a60,14177174.0,82df0252-4bb2-4873-898d-3b2bb1ff95fb,136853843.0
1102,2017-10-30 21:41:07.510923000,7514821.0,0.9051818847656251,5462675.0,ceeac7c2-3f14-43ea-b5e0-1e430e638921,14169972.0,9cc01c17-2f8a-4ff5-89dc-8f7f8bfd935f,136779312.0
1103,2017-10-30 21:41:13.028122000,7511463.0,0.9045104980468751,5456636.0,6be190ce-313e-4a24-b774-94e6d06aa382,14164346.0,a163db64-cbb1-4933-b8f7-8ac7651def58,136733858.0
1104,2017-10-30 21:41:18.407242000,7502113.0,0.9049892425537109,5452525.0,1fc2b13a-283c-42e9-a22e-8a7f3ee20f08,14162871.0,6b83e9e5-d0cf-4cf6-bd98-8c82d1590cd0,136659076.0
1105,2017-10-30 21:41:23.778479000,7502877.0,0.9042186737060547,5451298.0,63d0d30e-cf6b-49cc-9a1d-203e496b2e3b,14149413.0,671f64c4-bf5f-4e89-9872-412de44f878f,136574828.0
1106,2017-10-30 21:41:29.178816000,7504315.0,0.9061450958251954,5451214.0,041c40f9-8cdd-4744-98b9-0a062779dec7,14141156.0,339fd701-3461-4c23-86a3-f64871b530b6,136579960.0
1107,2017-10-30 21:41:34.563625000,7500255.0,0.9050483703613281,5451698.0,6a0cee33-10d1-46f9-886e-11aa50f53ec2,14136866.0,39e4b744-1dbd-468a-962c-03b2b2371e97,136518785.0
1108,2017-10-30 21:41:40.099050000,7496262.0,0.9043865203857422,5455632.0,7928f745-889a-4793-8eca-26379b2f66a1,14134823.0,8f1dda4b-70a7-486c-a383-db181b0c6e02,136499764.0
1109,2017-10-30 21:41:45.584019000,7507194.0,0.9075336456298828,5451002.0,9773744d-ad21-441d-9384-b86f4a656596,14129497.0,71ebe79a-1f75-48fb-b5d4-889c2bc84146,136667657.0
1110,2017-10-30 21:41:50.964406000,7498674.0,0.9058399200439454,5448108.0,fa61d139-ca1f-4027-92ed-16a3952848cb,14123587.0,bbb25c9e-8077-4e0b-8e94-34dc629ece10,136435282.0
1111,2017-10-30 21:41:56.472687000,7502002.0,0.9032459259033203,5453661.0,02448694-486e-45f4-9333-f05301845f22,14132855.0,d515a3a4-4cfe-4abf-ab3d-a37b87f22352,136581056.0
1112,2017-10-30 21:42:01.858461000,7502046.0,0.9076976776123048,5451123.0,7057972f-c4f2-4f6f-bbd5-9d0db1d7eaa3,14133819.0,15ca017f-ea95-4a10-a539-249f345d8e4b,136504420.0
1113,2017-10-30 21:42:07.294304000,7521132.0,0.9085979461669922,5463986.0,c013d401-a0a7-45eb-938e-95ef328b3bbc,14165759.0,5912227f-1401-46ca-ad9a-d5c77359fde4,136903037.0
1114,2017-10-30 21:42:12.772822000,7520426.0,0.9094047546386719,5464527.0,574dc64f-1332-4f49-9fcd-ca941750c226,14181228.0,bb724b7b-de94-4a9a-807f-aafa2fee30be,136878201.0
1115,2017-10-30 21:42:18.152343000,7524565.0,0.9074954986572267,5462463.0,225b244a-7def-49b4-86e9-1473dd36ba20,14162538.0,c5389bdd-383a-4662-b3b2-a8fc1e02e7f8,136866186.0
1116,2017-10-30 21:42:23.560149000,7519066.0,0.908113479614258,5465092.0,9fc14196-1dd6-41dd-9228-390984fc153e,14166145.0,a63516d9-f4da-45f6-bb5e-72c3d5859a8d,136816449.0
1117,2017-10-30 21:42:29.059135000,7521890.0,0.9086341857910156,5463127.0,7b7205b3-fc35-4584-8dc4-2c17575dd857,14150842.0,ce424083-77e0-4c58-a1bf-4a6a7f5a1835,136766290.0
1118,2017-10-30 21:42:34.443338000,7516846.0,0.9059543609619141,5461064.0,80729eff-75b7-47aa-b0a0-8724ee56c0ba,14157123.0,202cf7f3-113e-4f46-855b-f93917323d54,136783577.0
1119,2017-10-30 21:42:39.940173000,7520013.0,0.9109172821044922,5460927.0,94d22e40-ec2c-49f6-b754-88bbaeda443c,14156604.0,c3418e5c-7ff0-4997-90da-e5ad4d2ba08b,136792892.0
1120,2017-10-30 21:42:45.416732000,7516431.0,0.9090404510498049,5458353.0,5e965d0e-056b-493a-8d5b-d4ca0d5ab944,14137216.0,71f0ca9c-5992-4f03-92f7-5004a3e494e6,136697342.0
1121,2017-10-30 21:42:50.814514000,7502937.0,0.9102268218994142,5455009.0,9cfebecf-265b-41df-bb9e-018658858af6,14138736.0,4a86890d-0213-48cd-a179-0441b16e1a49,136581659.0
1122,2017-10-30 21:42:56.321461000,7520302.0,0.9080200195312502,5462088.0,1a7390e3-3cd3-4370-b91c-d35e8784ccc9,14141903.0,33477ca4-c6ac-4f0d-8603-425287e70bb5,136739734.0
1123,2017-10-30 21:43:01.782286000,7510598.0,0.9087409973144531,5456336.0,4dcb2f46-b559-4a15-9e52-64a6fff4957e,14131210.0,af04402c-7b50-4605-a48c-b1ec3aab84fb,136618302.0
1124,2017-10-30 21:43:07.325369000,7524249.0,0.9084968566894531,5467352.0,7ff8c7bc-7e49-495f-8d1e-10e41e109cee,14139429.0,9ba5e3c3-60c2-47ad-8a5f-447a25df8ef7,136880235.0
1125,2017-10-30 21:43:12.819514000,7513481.0,0.9088001251220704,5454808.0,ca98bd89-060c-4c76-b521-57fc4cb4c918,14139360.0,c53f5529-695c-496a-a27e-dc19a6715446,136677560.0
1126,2017-10-30 21:43:18.352442000,7510785.0,0.9093589782714844,5458059.0,70004544-6da1-4761-989c-e4296ecd9dfd,14116440.0,3ea52b61-2fe6-4ebb-abb1-3c4b9dcc8ad5,136656243.0
1127,2017-10-30 21:43:23.761973000,7505179.0,0.9075946807861328,5451706.0,e2306106-e0f8-47e9-aa82-cb4b0134bf90,14108384.0,9639a314-5d78-47e6-8e39-849bf48c03ff,136576332.0
1128,2017-10-30 21:43:29.135554000,7508876.0,0.9071788787841797,5449642.0,144c22ff-1d51-44a5-9aa1-579ec0ea8e3e,14121362.0,5711de5e-fbbc-443e-8f46-05b5110fedfe,136583377.0
1129,2017-10-30 21:43:34.606976000,7503559.0,0.9058609008789062,5450554.0,63c96d13-5358-4e2c-b55a-08fc73de009f,14110097.0,b74fc4e0-0f35-40e1-ad6a-0ee6a0ee201f,136517845.0
1130,2017-10-30 21:43:40.090178000,7499372.0,0.9065189361572267,5449979.0,e8635108-26c7-4cba-8074-547d24ae3491,14101889.0,49095600-94e7-4c11-863c-47c9317d3b1f,136526757.0
1131,2017-10-30 21:43:45.637878000,7507393.0,0.9082393646240234,5451311.0,fdad6af9-add1-402f-83c1-070bd42cc8b2,14107407.0,3ecaac47-ef24-4bf5-a39b-f3934f0b507c,136617160.0
1132,2017-10-30 21:43:51.038375000,7491941.0,0.90875244140625,5439052.0,3698fb44-3304-4b86-b69a-74d44db3c6b3,14091952.0,7d7ee156-f147-4c08-837d-c614bf1cb60c,136368851.0
1133,2017-10-30 21:43:56.462497000,7488398.0,0.9073295593261719,5436498.0,bc0c14d0-4c61-4653-b30d-ede549f45b84,14086736.0,39c7a8c8-3ec1-402b-a529-b8889d29408a,136285409.0
1134,2017-10-30 21:44:01.974406000,7486097.0,0.9090576171875,5439611.0,a1e21ab7-54f8-4891-bd0c-10161e99d9a7,14101950.0,6e2301de-9ddf-463d-b2a3-dcffaf202453,136348228.0
1135,2017-10-30 21:44:07.359726000,7488945.0,0.9102458953857422,5438576.0,b9746f32-3ddb-43a5-be6d-8692ed1fb767,14084006.0,07f83074-4ab8-4a5e-9503-7ab7ce765edf,136360776.0
1136,2017-10-30 21:44:12.865659000,7533713.0,0.91033935546875,5465660.0,60a0d4f7-60ef-4dc6-bf0d-cd135ba33ca2,14150232.0,e718aa9b-499b-4f7d-8433-f8631cc6c9e4,137079541.0
1137,2017-10-30 21:44:18.249182000,7519429.0,0.9106063842773438,5457246.0,c77d5494-8366-4c52-80ad-7a55e9b952dc,14143131.0,f46ee1e6-9bdd-4ca7-ae87-a360cf6e6395,136852933.0
1138,2017-10-30 21:44:23.789341000,7544212.0,0.9128246307373047,5477306.0,c16593a6-5cc9-4084-bd88-9a7c4c18ade6,14154687.0,34e4283e-a4c9-49c6-a962-686b4b496777,137315368.0
1139,2017-10-30 21:44:29.314360000,7537434.0,0.9088668823242188,5472479.0,5de58730-e7d4-4422-b4e1-eba6217c89d8,14153429.0,c80de016-1b0c-411d-849c-d4f3b9d0bc2d,137111917.0
1140,2017-10-30 21:44:34.700359000,7519337.0,0.9088420867919922,5453973.0,5ecde25f-7563-45c1-900d-82f42b0a61ad,14250632.0,941778e3-7675-4837-a917-92c69b1f1f31,136765684.0
1141,2017-10-30 21:44:40.082721000,7526776.0,0.9099102020263673,5462646.0,36e25001-63fc-4534-a918-0c155d57e6a1,14138115.0,46c73115-666c-4dc7-bcf0-4be16e47dab2,136877643.0
1142,2017-10-30 21:44:45.571681000,7529093.0,0.9107379913330078,5461306.0,03ab449d-85fe-4575-b779-146710a2f0b7,14127090.0,aa4e3035-09bf-44f3-a0cf-819163c40d98,136997936.0
1143,2017-10-30 21:44:50.954548000,7533514.0,0.9127750396728516,5463931.0,57da42d4-23e3-41f1-a253-d3958f8f673c,14130328.0,60132c4e-05f3-46ec-b0fa-02b3677ff30e,137004475.0
1144,2017-10-30 21:44:56.339652000,7520260.0,0.9109611511230469,5458074.0,d1d075d6-6adc-4e2b-90ea-57a1ff1e73ef,14127155.0,7217c1bc-2c29-4cc1-bfd1-06d44e0e1e79,136768383.0
1145,2017-10-30 21:45:01.755234000,7515922.0,0.9126167297363282,5457194.0,c542e957-2825-4542-88a1-081f467d38c9,14128077.0,53e52a3a-6403-40eb-af83-ddefc8e1fb54,136752121.0
1146,2017-10-30 21:45:07.147357000,7526811.0,0.9125480651855469,5458526.0,c5600e5a-bd1c-4afe-b0a8-60ba30aa492c,14142577.0,405144a1-6343-42c5-98a3-260c67f93f14,136781984.0
1147,2017-10-30 21:45:12.644746000,7519641.0,0.9108848571777344,5460240.0,6fca93e8-6da1-415a-978e-2d0b92a0ef97,14133456.0,f1b34b47-38cf-4768-8146-c38c03cd0be1,136815619.0
1148,2017-10-30 21:45:18.182056000,7518540.0,0.9112319946289062,5458099.0,64d9f43c-8ace-4671-9226-7a0b878385a7,14124534.0,913e7e49-19c5-4435-8d9c-4900534c543b,136718118.0
1149,2017-10-30 21:45:23.698367000,7524382.0,0.9109783172607422,5457276.0,89474194-fc51-4eeb-b439-ee9a1d0ff768,14112337.0,02928b8e-c56b-4658-a9d0-cb7bd96d6d14,136816557.0
1150,2017-10-30 21:45:29.206426000,7522247.0,0.9133396148681641,5457608.0,ea1b0f0b-4c7e-43e1-ad2f-50e286467e58,14113957.0,5abeccba-d6a6-45e1-bc02-c229b417789f,136808987.0
1151,2017-10-30 21:45:34.595208000,7524124.0,0.9117164611816406,5459687.0,deff994b-1b35-46a5-a9e6-b9c8abdf67fc,14126873.0,32256b6f-2880-4921-9c91-3613b760bf7b,136846090.0
1152,2017-10-30 21:45:39.979158000,7521538.0,0.9126758575439454,5451296.0,966111dc-71fb-47d0-94b4-afa3f8e320d2,14143024.0,0a037dc3-fa26-4f63-83da-9d3cc5fa6866,136770900.0
1153,2017-10-30 21:45:45.373510000,7511997.0,0.9108982086181641,5447657.0,27963a2f-0084-4c7b-92c5-b6cbe6b13605,14121136.0,dbd8ffe2-47e4-40c4-b59b-1124f3c8b210,136688704.0
1154,2017-10-30 21:45:50.887969000,7516272.0,0.9095325469970704,5447989.0,810328e8-b3a3-41f8-bd4b-10c01df624cc,14097900.0,e6dd85fd-b091-4f33-8230-0e2517102519,136662955.0
1155,2017-10-30 21:45:56.422279000,7517985.0,0.9091854095458984,5449029.0,b2be9c32-e02f-48a2-833f-0085e33bf4f6,14094832.0,911d291c-bdda-4878-b0ef-0defb25efd54,136736571.0
1156,2017-10-30 21:46:01.801946000,7513103.0,0.9103908538818359,5443681.0,78b57314-7db2-455e-ab17-0793dd454322,14104865.0,1d552568-f9e9-4423-a0c0-a34979777f28,136701109.0
1157,2017-10-30 21:46:07.188620000,7510786.0,0.910003662109375,5443125.0,32a8cdb2-ac51-4bcd-99e3-d17cffe98307,14084277.0,15fe10e8-56a8-4022-9cdd-f91a69430d29,136554731.0
1158,2017-10-30 21:46:12.708534000,7511179.0,0.9098911285400392,5443646.0,f0eea92e-735c-47f5-a411-9ec821d2c5f2,14085621.0,bbf8cffe-ad74-4f60-b53c-19b49a91a52c,136599563.0
1159,2017-10-30 21:46:18.100668000,7539756.0,0.9120883941650393,5462487.0,160f6742-3d4b-4a61-b39c-df25267bc8f6,14154567.0,adeac38f-b9a6-47b0-985a-1dd94c4789f8,137165900.0
1160,2017-10-30 21:46:23.616241000,7546546.0,0.9155502319335938,5468625.0,89ca169e-34eb-4cc7-ae33-65427dc06204,14160695.0,6321c600-adc1-49ac-b23c-97a3dea9559b,137246343.0
1161,2017-10-30 21:46:29.170408000,7571212.0,0.91253662109375,5487476.0,a2d3e9e0-8115-4ae2-8c1f-1164da2eb8fc,14149734.0,189e6cb3-3a9c-407e-8ff1-8552f1e1f6f8,137680068.0
1162,2017-10-30 21:46:34.708243000,7552038.0,0.9150447845458984,5474230.0,1a985040-803e-4742-81e3-13ccbe354811,14150154.0,5d336297-e2d1-4ab1-b38d-9151b7c8d649,137221438.0
1163,2017-10-30 21:46:40.237935000,7553652.0,0.9121723175048828,5475375.0,91054253-1296-490f-9f27-443def92eaf2,14139977.0,94b33f0c-307d-4932-b4e6-edbf65449c27,137311158.0
1164,2017-10-30 21:46:45.646418000,7539737.0,0.9141082763671875,5462999.0,aa7976bb-fee8-4b37-ae00-19ceb35bf6be,14132417.0,efd9ae0b-bfbe-4c15-a83f-8eac75510f97,137107244.0
1165,2017-10-30 21:46:51.140956000,7539442.0,0.911754608154297,5463201.0,95945edf-68b8-47a7-95e7-ca211bcd7116,14145937.0,22605bb8-fc06-4342-8013-6e6c049f5e2c,137072438.0
1166,2017-10-30 21:46:56.674256000,7545718.0,0.914104461669922,5467864.0,f7d3b5d6-17b4-49cb-bdc3-a3e4b9b12409,14136645.0,537c3fdd-25ed-4a9a-856b-f6a2e5911fdc,137112980.0
1167,2017-10-30 21:47:02.221205000,7554479.0,0.9119815826416016,5473332.0,5755726c-0fc6-44ce-8970-a127c3b94610,14133303.0,cb1c5ce2-4ddb-43c5-aa5f-259591910b9e,137278576.0
1168,2017-10-30 21:47:07.711091000,7541503.0,0.9143772125244141,5460964.0,f8b41fa7-3b02-4f5c-beb3-73a75c92fc61,14121545.0,0b8df975-2c28-4b22-ae03-ab13388fe637,137158425.0
1169,2017-10-30 21:47:13.235434000,7536559.0,0.9123458862304689,5459749.0,a58e53fa-5793-4cff-898b-a5bd82723ba4,14118346.0,71779955-12d9-411d-bd88-9871a202520c,137053300.0
1170,2017-10-30 21:47:18.618745000,7543987.0,0.912750244140625,5466181.0,52954085-f721-460b-aa50-cedfd0088338,14131851.0,7fec1058-606a-4a0e-a707-27567da87b7f,137142490.0
1171,2017-10-30 21:47:23.990547000,7534300.0,0.9118938446044923,5455306.0,fff028a8-7962-4985-90e0-3d13bfe8f0b0,14108416.0,b45d3a08-5a94-4320-97fc-33b29688bccf,136965334.0
1172,2017-10-30 21:47:29.470996000,7539263.0,0.9131069183349609,5462788.0,cea409a8-484e-4ee0-aa29-ce41a46261d8,14100835.0,7a38e7f2-d1a4-4a56-826d-4a7ee2a923a5,137058407.0
1173,2017-10-30 21:47:34.850410000,7529247.0,0.9109516143798828,5457336.0,95edb6ec-8b74-4427-81a4-523a199faaca,14109070.0,476b29ad-cdf4-44a3-ad5b-9d73fe6e6766,136901557.0
1174,2017-10-30 21:47:40.242010000,7529421.0,0.9118213653564453,5450906.0,cab49ae7-607d-4302-a35f-9f0fe4692766,14105264.0,885ab165-2c02-4657-a951-02cfd32b5e9e,136843082.0
1175,2017-10-30 21:47:45.620677000,7526912.0,0.9114990234375001,5454836.0,7254c53e-3480-4fbb-80d0-a434217be69a,14093261.0,4601c2ed-10a4-431e-93c0-f1f67f713095,136852555.0
1176,2017-10-30 21:47:51.090746000,7531851.0,0.9140262603759766,5454400.0,022d6367-ba00-4c4b-914a-45461551f8f7,14088485.0,6f22ed7a-4a87-4c78-9814-9aef6907413b,136824194.0
1177,2017-10-30 21:47:56.467973000,7526421.0,0.9139137268066406,5452325.0,a71d1525-8897-4867-b26b-c5df707ccf28,14094292.0,d114b258-fd71-41b0-8434-812be8924fae,136780060.0
1178,2017-10-30 21:48:01.954613000,7524065.0,0.9125614166259766,5446029.0,1787f853-a916-46e2-a673-aa76306383a1,14089222.0,a3b61b2b-515a-418f-b1f4-7a7a03fc0e8a,136829474.0
1179,2017-10-30 21:48:07.440111000,7531347.0,0.9122238159179688,5452780.0,8cf94612-7fb9-476c-bb18-8e0f4f8ff9ac,14085828.0,87f7458f-b45d-4e58-8fad-02e988318854,136841163.0
1180,2017-10-30 21:48:12.942240000,7535410.0,0.9120464324951173,5454225.0,478a7cff-9da9-4318-b372-d4695fbd0d24,14094296.0,af2fabea-c366-4540-aecc-834badf21d38,136900523.0
1181,2017-10-30 21:48:18.470955000,7523482.0,0.9129409790039062,5450535.0,7a0b3a80-1f08-4084-a9d7-eaedbf1e8780,14056309.0,237c48cf-3100-433f-a2af-6209430f9d1b,136755224.0
1182,2017-10-30 21:48:23.856557000,7551641.0,0.9151210784912109,5461878.0,d1ca795b-271c-4c2b-958a-4d85ab00a689,14123092.0,13de7a27-e4ca-4190-b4c4-82fcd669ba96,137168530.0
1183,2017-10-30 21:48:29.232070000,7553634.0,0.9152393341064454,5462747.0,e5200055-d49b-471d-b9ef-89bba758799c,14128736.0,0eb69828-9683-4d34-99ae-36d73a8c9631,137194817.0
1184,2017-10-30 21:48:34.778167000,7554187.0,0.9177684783935547,5468858.0,1c3a2cb4-2148-478c-b6f8-c34befd01b18,14124214.0,a6a1db39-8355-40cb-9323-3af613d6ac83,137221176.0
1185,2017-10-30 21:48:40.268357000,7552506.0,0.9155769348144532,5467306.0,68244518-391e-4ebe-a0a6-d65d270a5cc5,14116266.0,d098a51a-4931-42da-8301-25e4fd7055f2,137209885.0
1186,2017-10-30 21:48:45.753641000,7557622.0,0.9150447845458984,5468220.0,41ded53c-b7a7-4806-b0c9-c17c082ae66b,14123943.0,d375b907-a3c7-43f5-8182-58ed0d9eb74a,137239200.0
1187,2017-10-30 21:48:51.156159000,7548825.0,0.915924072265625,5458716.0,5cebb5a4-7801-4efe-98ad-303559bd9e3f,14125306.0,4706da53-7a04-4fcf-922b-20c4f6620ab1,137097450.0
1188,2017-10-30 21:48:56.649959000,7567087.0,0.9139633178710938,5473341.0,69a7c2c0-3087-43aa-bc85-10730b16b346,14124535.0,a8703b4c-2808-4c39-a061-72022948ceee,137388439.0
1189,2017-10-30 21:49:02.145559000,7552157.0,0.914134979248047,5465283.0,a98cbc0e-fc05-4096-8d13-5d9bb7c35715,14127783.0,2871a8e9-ae3a-4a09-8526-a54bf05b4d4c,137165973.0
1190,2017-10-30 21:49:07.705384000,7552616.0,0.9145317077636719,5470299.0,72086334-acb7-493e-b552-06fa477222d7,14127663.0,84b87756-bd05-4186-acff-bf88f2ac3733,137300444.0
1191,2017-10-30 21:49:13.095249000,7544050.0,0.9145412445068359,5460842.0,923a3cdb-2f6f-4024-90b5-0aaef3f0fcbf,14094470.0,b8cf3f1f-77e4-4d39-98e8-bd38b04e72b2,137050301.0
1192,2017-10-30 21:49:18.577638000,7554760.0,0.9129581451416016,5467237.0,c4695309-ed23-416d-bdf3-8731b6cc3d35,14102227.0,ccf7a84b-0fab-4cea-98e1-54884a80dd51,137250563.0
1193,2017-10-30 21:49:24.061663000,7537072.0,0.9162979125976564,5457014.0,1ced98e8-d299-4e1e-929f-5b2af7a1487b,14095313.0,99481cde-0da3-42ca-8478-5ca514498fdb,137059103.0
1194,2017-10-30 21:49:29.451682000,7558908.0,0.9144573211669922,5463988.0,84b521be-0612-43f7-b91e-52051350f36b,14117157.0,ae0c8435-9716-484b-a20a-5b09ad65fedd,137253046.0
1195,2017-10-30 21:49:34.956552000,7547975.0,0.9149227142333984,5456659.0,ee9090de-a8e1-4def-9ea0-2582491e5f73,14103663.0,b1348db0-2398-4c02-8fd4-34d0b9f4032b,137117324.0
1196,2017-10-30 21:49:40.335841000,7531268.0,0.9144573211669922,5455149.0,4b35661d-2cf0-4a30-826f-66b7f132fc18,14085036.0,f219a980-4e03-4d69-88b3-a0e452c5c72c,136902576.0
1197,2017-10-30 21:49:45.734635000,7540053.0,0.9146881103515625,5455014.0,c6a2d70b-dafe-4600-8cbd-e2d6bb2294c7,14086317.0,16183c52-8007-43d9-a8bd-bfe45d666da9,137020966.0
1198,2017-10-30 21:49:51.129070999,7548912.0,0.9147472381591797,5457248.0,158e8a18-5233-4dd0-b79c-5102d186fef7,14089135.0,e6bfacdc-01c3-485b-b2d0-38ff350239ca,137010098.0
1199,2017-10-30 21:49:56.511584999,7542080.0,0.9152889251708984,5449853.0,f074cfe2-f201-4c43-b61b-a424559aa3ea,14083449.0,a0e6555f-75ca-4b0b-9e76-acda5edac0a9,136924908.0
1200,2017-10-30 21:50:01.995385000,7539970.0,0.9149761199951172,5453494.0,bd895d73-fab7-48c5-8bb4-6947ba02a033,14075180.0,7f2913f1-9389-438c-b248-896e34b380e3,136908494.0
1201,2017-10-30 21:50:07.564932000,7542511.0,0.9151535034179688,5451057.0,4559cee9-cb04-440f-a498-26e638496b8f,14077982.0,c3537a37-d164-4bb2-9e7d-179dffc7acbe,137076601.0
1202,2017-10-30 21:50:12.964701000,7538509.0,0.9146499633789064,5450789.0,6a8cb3bf-b603-4e81-b0b1-9c6848fa71a7,14084444.0,becc7393-51aa-49c1-a691-c5c5e6fcaca3,136981585.0
1203,2017-10-30 21:50:18.373147000,7542614.0,0.9141902923583984,5453919.0,784619f1-517c-46cf-abac-917b05785e92,14083386.0,c68bfa2a-966c-46f9-948b-4ea45026084c,137042806.0
1204,2017-10-30 21:50:23.912218000,7535637.0,0.9130668640136719,5454275.0,24d3614a-81b9-4430-b68a-060ec6b3c621,14081796.0,d0dd84e0-b39f-4bbe-aabb-611b445e39a1,136931856.0
1205,2017-10-30 21:50:29.291390000,7556145.0,0.91656494140625,5464213.0,6a8475a8-9e1b-4d8a-a053-6e86376d8755,14124600.0,40606cea-6aed-410c-8a05-1e1d84af1c40,137310490.0
1206,2017-10-30 21:50:34.697360000,7565284.0,0.9167766571044922,5471842.0,8788253e-55bd-41f4-9d82-c8074c086a55,14142683.0,5901dab0-f45c-4433-bda7-59f9958d879e,137412015.0
1207,2017-10-30 21:50:40.238424000,7579002.0,0.9157581329345703,5474268.0,e5cded28-072f-44ad-9de9-ab84a83dd576,14135060.0,17548cdd-0577-4a14-a9ca-30e34a6ada07,137604325.0
1208,2017-10-30 21:50:45.623682000,7564381.0,0.9168186187744142,5466471.0,7e808a8f-65ed-4760-a5cd-e34e24dc4fb2,14132478.0,a5c57c3b-3174-4326-970c-91ae47ef88cb,137444350.0
1209,2017-10-30 21:50:51.156852000,7568174.0,0.9169750213623047,5463848.0,21e7ca34-f664-4035-83d5-f70a1cd0e2c5,14124778.0,26e2751b-1ef3-4ac8-8b8c-cca9c7a73827,137413689.0
1210,2017-10-30 21:50:56.539655000,7563618.0,0.916778564453125,5465347.0,cf35b1f5-e473-4bb3-bd91-82515dd3b170,14115901.0,43dc87f7-1f26-4a77-8f55-fe4cfb7d2fe4,137370277.0
1211,2017-10-30 21:51:01.915326000,7558462.0,0.9157905578613281,5463480.0,2c3e82ab-4ec0-4ab8-8a21-bb80981d0ac8,14115296.0,d96d3f32-3756-4aa2-9545-f670d2ba7593,137303199.0
1212,2017-10-30 21:51:07.427604000,7570509.0,0.9155445098876953,5471304.0,284cd485-b9cb-4150-ba6d-d3fe3582f352,14116496.0,7f098933-c865-4960-92fc-9850733d9044,137462885.0
1213,2017-10-30 21:51:12.826095000,7537408.0,0.9160709381103516,5443518.0,8d33d4b7-0fbd-472b-a62b-9e89212a5bcf,14198989.0,3a9e9274-7e02-4507-b1b6-95e7906805d0,136887577.0
1214,2017-10-30 21:51:18.333517000,7577146.0,0.9145278930664062,5475292.0,8e8d3d4a-1894-4769-860a-4c76629d930d,14112738.0,819ff7f5-d182-4ff6-a6f7-8a4cc85a5769,137592601.0
1215,2017-10-30 21:51:23.897948000,7568874.0,0.9160614013671875,5464976.0,aa5a9509-346a-4c65-86f6-65497061834b,14102364.0,8e60a23f-22df-4ffa-ae2d-9ce0b6c4ff8a,137412634.0
1216,2017-10-30 21:51:29.287511000,7565894.0,0.9170284271240235,5465984.0,2189e235-8ba7-47a9-b75e-ca00032ad64c,14117715.0,2944656d-05ef-40be-b36e-1caa51f63800,137422031.0
1217,2017-10-30 21:51:34.829043000,7573670.0,0.9162235260009766,5464261.0,dd6f930d-d86f-4e29-8671-9e6498bac257,14112757.0,e14813b6-56b5-4ddd-9237-7640975cd1ee,137508311.0
1218,2017-10-30 21:51:40.219882000,7558591.0,0.9158859252929688,5455840.0,0c86ed40-75a8-47eb-b186-99e2dc327713,14092239.0,be6ffb11-3d99-4b81-b75f-3874d0d2dd6d,137339580.0
1219,2017-10-30 21:51:45.714939000,7558155.0,0.9166259765625,5458371.0,dffa03e3-8caf-4666-a61f-b9ce4414b70f,14091484.0,c2a0d3f8-657e-4d47-b23a-605eb4c0d40d,137278304.0
1220,2017-10-30 21:51:51.095843000,7557795.0,0.9159908294677735,5456213.0,94d210be-3325-4526-a8ce-c83943f0a2ed,14087594.0,101566be-2a55-445d-a5dc-a64947dd3196,137242485.0
1221,2017-10-30 21:51:56.602850000,7560142.0,0.9170379638671875,5453669.0,9b13cd28-f68f-48b1-a415-d5150db6eb9b,14084629.0,0a81f451-d203-477d-82da-b01f544d0c26,137276702.0
1222,2017-10-30 21:52:02.104726000,7566149.0,0.9166011810302734,5461001.0,31ec6833-af8f-44b8-ac02-64f7a811e394,14079167.0,6d6001f9-949e-45cf-bc31-c34ea87c4469,137350114.0
1223,2017-10-30 21:52:07.588874000,7573539.0,0.9180927276611329,5463613.0,85b27e4d-7247-4834-8754-c34990c97728,14090455.0,1294b5d1-2f49-49d7-bd0b-42d7d448e3b7,137461687.0
1224,2017-10-30 21:52:13.120084000,7554717.0,0.9163036346435547,5455913.0,12039bf5-c056-4f95-b368-d849db4ef853,14072479.0,42a03e7e-9656-49a0-839f-3928d1ce81ce,137195205.0
1225,2017-10-30 21:52:18.522779000,7556306.0,0.9176177978515625,5454879.0,c3cff9d4-dd8e-488b-82f1-28f7775a41fb,14064245.0,cd76e7af-9779-4c54-a97c-d41990775558,137135313.0
1226,2017-10-30 21:52:23.921337000,7548139.0,0.9144821166992188,5450979.0,05df5b8c-00f6-4a97-a68a-a2ee319f5d2a,14074243.0,818d37c6-4248-4960-8cf6-fe211dac8841,137100816.0
1227,2017-10-30 21:52:29.474573000,7550858.0,0.9178276062011719,5459100.0,9ea23b4b-de8b-4f19-b1f5-0b896d54bb75,14067323.0,3ff654f9-1f38-494b-8a0f-153ba761e00b,137210334.0
1228,2017-10-30 21:52:34.990591000,7574763.0,0.9196090698242188,5469529.0,61f7d3cf-e02a-4c1a-ac55-b96723216b85,14108162.0,7b209895-1d1a-4270-8978-9da4ab199649,137518445.0
